License.Number,Facility.Name,address,Phone,Facility.Type,Permit.Type,latitude,longitude,Website
97000152,NORTH WILKESBORO ELEMENTARY PRE KINDERGARTEN,200 FLINT HILL  RD  N ORTH  WILKESBORO NC28659,"
(336) 838-2872",Center,Five Star Center License,36.17880585,-81.1423145,https://ncchildcare.ncdhhs.gov/childcaresearch
60002591,NORTHEAST CHRISTIAN PRESCHOOL ACADEMY,827 TOM HUNTER  RD  CHARLOTTE NC 28213,(704) 597-9622,Center,Five Star Center License,35.27855665,-80.77924389,https://ncchildcare.ncdhhs.gov/childcaresearch
54000323,NORTHEAST ELEMENTARY PRESCHOOL,1002 E HIGHLAND AVE KINSTON NC 28501,"
(252) 527-8099",Center,Five Star Center License,35.2785719,-77.56878788,https://ncchildcare.ncdhhs.gov/childcaresearch
7000163,NORTHEAST ELEMENTARY PRESCHOOL,21000 US HWY 264 E PINETOWN NC 27865,"
(252) 943-6545",Center,Five Star Center License,35.53778855,-76.7123505,https://ncchildcare.ncdhhs.gov/childcaresearch
96000468,NORTHEAST ELEMENTARY SCHOOL,4665 NC HWY 111 N PIKEVILLE NC 27863,(919) 705-6030,Center,Five Star Center License,35.48404444,-77.90640228,https://ncchildcare.ncdhhs.gov/childcaresearch
92003955,Northeast Raleigh KinderCare,4204 JACQUELINE LN RALEIGH NC 27616,(919) 954-8811,Center,Five Star Center License,35.88210081,-78.56929594,https://ncchildcare.ncdhhs.gov/childcaresearch
41001723,NORTHERN ELEMENTARY ACES,3801 NC HWY 150 GREENSBORO NC 27455,"
(336) 656-4038",Center,Three Star Center License,36.22576848,-79.76899889,https://ncchildcare.ncdhhs.gov/childcaresearch
1455043,"NORTHLAKES ACADEMY, INC",5638 GRACE CHAPEL  RD  HICKORY NC 28601,(828) 324-1460,Center,Five Star Center License,35.77510263,-81.36786284,https://ncchildcare.ncdhhs.gov/childcaresearch
6059000,NORTHSIDE ACADEMY FOR EARLY LEARNING,333 JEREMIAH BOULEVARD CHARLOTTE NC 28262,"
(704) 598-9665",Center,GS 110-106,35.28424969,-80.78485736,https://ncchildcare.ncdhhs.gov/childcaresearch
14000018,NORTHSIDE CHILDREN'S LEARNING CENTER,1440 BLOWING ROCK BLVD LENOIR NC 28645,(828) 758-4290,Center,Five Star Center License,35.93657903,-81.53648889,https://ncchildcare.ncdhhs.gov/childcaresearch
93000106,NORTHSIDE ELEMENTARY PRE-K,164 ELEMENTARY AVE NORLINA NC 27563,"
(252) 456-2656",Center,Five Star Center License,36.45661678,-78.18406876,https://ncchildcare.ncdhhs.gov/childcaresearch
68000504,NORTHSIDE ELEMENTARY PREK,350 CALDWELL ST CHAPEL HILL NC 27516,"
(919) 918-2153",Center,Five Star Center License,35.9172527,-79.06176258,https://ncchildcare.ncdhhs.gov/childcaresearch
68000503,NORTHSIDE SCHOOL- AGE CARE PROGRAM,350 CALDWELL EXT CHAPEL HILL NC 27516,"
(919) 918-2220",Center,Four Star Center License,35.9172527,-79.06176258,https://ncchildcare.ncdhhs.gov/childcaresearch
4159011,NORTHWEST BAPTIST DAY CARE CENTER,3605 EDGEFIELD  RD  GREENSBORO NC 27409,"
(336) 393-0530",Center,GS 110-106,36.14513368,-79.9545399,https://ncchildcare.ncdhhs.gov/childcaresearch
41002324,NORTHWEST DAY SCHOOL,3235 HORSE PEN CREEK  RD  GREENSBORO NC 27410,"
(336) 617-7700",Center,Three Star Center License,36.14745094,-79.88131265,https://ncchildcare.ncdhhs.gov/childcaresearch
74000758,NORTHWEST ELEMENTARY PRE-K,1471 HOLLAND  RD  GREENVILLE NC 27834,"
(252) 752-6329",Center,Five Star Center License,35.73921564,-77.47694741,https://ncchildcare.ncdhhs.gov/childcaresearch
41001515,NORTHWOOD ELEMENTARY PRESCHOOL,818 W LEXINGTON AV ENUE  HIGH POINT NC27262,"
(336) 819-2820",Center,Five Star Center License,35.97451373,-80.0363217,https://ncchildcare.ncdhhs.gov/childcaresearch
2655116,NORTHWOOD TEMPLE ACADEMY PRESCHOOL,4200 RAMSEY  ST  FAYETTEVILLE NC 28311,(910) 822-7711,Center,GS 110-106,35.11701537,-78.87991881,https://ncchildcare.ncdhhs.gov/childcaresearch
1855133,"O.L. MORETZ FOUNDATION YMCA EARLY LEARNING
CENTER",1104 CONOVER BLVD E CONOVER NC 28613,(828) 464-6251,Center,Four Star Center License,35.70267585,-81.19799394,https://ncchildcare.ncdhhs.gov/childcaresearch
8655027,OAK GROVE HEAD START,453 OAK GROVE  RD  ELKIN NC 28621,"
(336) 835-4248",Center,,36.27604561,-80.84294341,https://ncchildcare.ncdhhs.gov/childcaresearch
41002149,OAK HILL ELEMENTARY NC PRE-K PROGRAM,320 WRIGHTENBERRY  ST  HIGH POINT NC 27262,"
(336) 819-2825",Center,,35.93638957,-80.02529069,https://ncchildcare.ncdhhs.gov/childcaresearch
12000451,OAK HILL ELEMENTARY YMCA CHILDCARE,2363 NC HWY 181 MORGANTON NC 28655,(828) 433-8360,Center,,35.77906052,-81.75666069,https://ncchildcare.ncdhhs.gov/childcaresearch
73000183,OAK LANE ELEMENTARY SCHOOL AGE CARE,2076 JIM MORTON  RD  HURDLE MILLS NC 27541,"
(336) 364-2204",Center,,36.27438627,-79.09583049,https://ncchildcare.ncdhhs.gov/childcaresearch
41001397,OAK RIDGE ELEMENTARY ACES PROGRAM,2050 OAK RIDGE  RD  OAK RIDGE NC 27310,"
(336) 643-8410",Center,,36.16840128,-79.99561885,https://ncchildcare.ncdhhs.gov/childcaresearch
41002102,OAK RIDGE ELEMENTARY NC PRE-K PROGRAM,2050 OAK RIDGE  RD  OAK RIDGE NC 27310,"
(336) 643-8410",Center,,36.16840128,-79.99561885,https://ncchildcare.ncdhhs.gov/childcaresearch
4151215,OAK RIDGE WEEKDAY SCHOOL,2424 OAK RIDGE  RD  OAK RIDGE NC 27310,"
(336) 643-7838",Center,,36.17828929,-79.97999316,https://ncchildcare.ncdhhs.gov/childcaresearch
34001091,OAK SUMMIT LEARNING ACADEMY,230 OAK SUMMIT  RD  WINSTON-SALEM NC 27105,"
(336) 767-4774",Center,,36.17389296,-80.26794722,https://ncchildcare.ncdhhs.gov/childcaresearch
41002133,OAK VIEW ELEMENTARY NC PRE-K PROGRAM,614 OAK VIEW  RD  HIGH POINT NC 27265,"
(336) 819-2935",Center,,36.00057284,-80.01720106,https://ncchildcare.ncdhhs.gov/childcaresearch
84000113,OAKBORO KID'S CLUB,206 N MAIN  ST  OAKBORO NC 28129,(704) 485-8800,Center,,35.22363282,-80.32573691,https://ncchildcare.ncdhhs.gov/childcaresearch
60003938,OAKCREST PREPARATORY ACADEMY,13755 STEELE CREEK  RD  CHARLOTTE NC 28273,(704) 910-6043,Center,,35.10953734,-80.98777585,https://ncchildcare.ncdhhs.gov/childcaresearch
60004086,OAKCREST PREPARATORY ACADEMY,14732 LANCASTER HWY PINEVILLE NC 28134,(704) 625-6372,Center,,35.04606493,-80.86594687,https://ncchildcare.ncdhhs.gov/childcaresearch
60003687,OAKHURST ELEMENTARY,4511 MONROE RD CHARLOTTE NC 28205,(980) 343-5567,Center,,35.19433669,-80.78465096,https://ncchildcare.ncdhhs.gov/childcaresearch
55000030,OAKLAWN HEAD START,410 LINDEN  ST  LINCOLNTON NC 28572,"
(704) 735-4702",Center,Five Star Center License,35.47304627,-81.24185671,https://ncchildcare.ncdhhs.gov/childcaresearch
11000904,OAKLEY ELEMENTARY SCHOOL HEAD START,753 FAIRVIEW RD ASHEVILLE NC 28803,(828) 274-7515,Center,Five Star Center License,35.56479573,-82.51192325,https://ncchildcare.ncdhhs.gov/childcaresearch
18000533,OAKWOOD ELEMENTARY KID CONNECTION,366 4TH  ST  NW HICKORY NC 28601,(828) 324-8018,Center,Five Star Center License,35.7371486,-81.34433798,https://ncchildcare.ncdhhs.gov/childcaresearch
18000359,OAKWOOD ELEMENTARY PRE-K,366 4TH  ST  NW HICKORY NC 28601,(828) 322-1340,Center,Five Star Center License,35.7371486,-81.34433798,https://ncchildcare.ncdhhs.gov/childcaresearch
17000071,OAKWOOD ELEMENTARY PRESCHOOL CLASSROOM,274 OAKWOOD DR YANCEYVILLE NC 27379,"
(336) 694-4116",Center,Five Star Center License,36.41540085,-79.33310348,https://ncchildcare.ncdhhs.gov/childcaresearch
58000119,OASIS LEARNING CENTER,1407 ROSS  RD  ROBERSONVILLE NC 27871,"
(252) 799-1582",Center,Three Star Center License,35.87558561,-77.22118668,https://ncchildcare.ncdhhs.gov/childcaresearch
11000707,ODYSSEY COMMUNITY SCHOOL,90 ZILLICOA  ST  ASHEVILLE NC 28804,"
(828) 259-3653",Center,Four Star Center License,35.60992529,-82.56799258,https://ncchildcare.ncdhhs.gov/childcaresearch
12000285,OHES PRE-K,2363 NC HWY181 MORGANTON NC 28655,(828) 433-1533,Center,Five Star Center License,35.77906052,-81.75666069,https://ncchildcare.ncdhhs.gov/childcaresearch
64000451,OLD CARRIAGE ROAD HEAD START,222 N OLD CARRIAGE   RD   ROCKY MOUNT NC27804,"
(252) 937-2729",Center,Five Star Center License,35.97300148,-77.89647174,https://ncchildcare.ncdhhs.gov/childcaresearch
24000133,OLD DOCK ELEMENTARY,12489 NEW BRITTON HWY E WHITEVILLE NC 28472,(910) 642-2084,Center,Five Star Center License,34.16459482,-78.59620803,https://ncchildcare.ncdhhs.gov/childcaresearch
5955035,OLD FORT ELEMENTARY PRESCHOOL,128 MAUNEY AVE OLD FORT NC 28762,"
(828) 668-0087",Center,Five Star Center License,35.6239993,-82.17950398,https://ncchildcare.ncdhhs.gov/childcaresearch
6055646,OLDE PROVIDENCE AFTER SCHOOL ENRICHMENT PROGRAM,3800 REA RD CHARLOTTE NC 28226,(980) 343-3755,Center,Five Star Center License,35.10984728,-80.79843485,https://ncchildcare.ncdhhs.gov/childcaresearch
82000300,ON YOUR MARKS INC.,3105 PLAINVIEW HWY DUNN NC 28334,"
(910) 892-4040",Center,Three Star Center License,35.22879281,-78.52310991,https://ncchildcare.ncdhhs.gov/childcaresearch
31000207,ONCE UPON A TIME,406 S JACKSON ST BEULAVILLE NC 28518,"
(910) 298-5070",Center,Three Star Center License,34.92640637,-77.77280748,https://ncchildcare.ncdhhs.gov/childcaresearch
42000005,ONE STEP CHILD DEVELOPMENTAL CENTER I,1505 WASHINGTON AVE WELDON NC 27890,"
(252) 536-2409",Center,Five Star Center License,36.40832646,-77.6038888,https://ncchildcare.ncdhhs.gov/childcaresearch
42000034,"ONE STEP CHILD DEVELOPMENTAL
CENTER II",1505 WASHINGTON ST WELDON NC 27890,"
(252) 536-2409",Center,Four Star Center License,36.40832646,-77.6038888,https://ncchildcare.ncdhhs.gov/childcaresearch
67000989,ONSLOW COUNTY CHILD DEVELOPMENT CENTER,920 GUMBRANCH  RD  JACKSONVILLE NC 28540,(910) 346-2333,Center,Five Star Center License,34.77429656,-77.41012891,https://ncchildcare.ncdhhs.gov/childcaresearch
51000626,OPEN ARMS CHRISTIAN CHILD DEVELOPMENT CENTER,2920 NC HWY 42W CLAYTON NC 27520,(919) 553-7227,Center,Five Star Center License,35.62040438,-78.51656235,https://ncchildcare.ncdhhs.gov/childcaresearch
78000436,OPEN ARMS CHRISTIAN DAYCARE,610 OLD WHITEVILLE  RD  LUMBERTON NC 28358,(910) 618-6423,Center,GS 110-106,34.60784375,-78.98193929,https://ncchildcare.ncdhhs.gov/childcaresearch
63000483,OPEN ARMS DAYCARE,151 S CARLISLE ST REET  SERN PINES NC28387,"
(910) 684-8953",Center,Three Star Center License,35.18516198,-79.40331255,https://ncchildcare.ncdhhs.gov/childcaresearch
6055153,OPEN DOOR SCHOOL,234 N SHARON AMITY   RD   CHARLOTTE NC28211,"
(704) 364-1521",Center,Five Star Center License,35.17663716,-80.79549034,https://ncchildcare.ncdhhs.gov/childcaresearch
4000187,OPEN DOORS CENTER FOR CHILDREN,118 E MORGAN  ST  WADESBORO NC 28170,"
(704) 694-4292",Center,Five Star Center License,34.96518119,-80.07616128,https://ncchildcare.ncdhhs.gov/childcaresearch
74000908,"OPENDOOR PRESCHOOL, SIMPSON",745 MCDONALD  ST  SIMPSON NC 27879,"
(252) 321-1163",Center,GS 110-106,35.57588575,-77.2768303,https://ncchildcare.ncdhhs.gov/childcaresearch
24000141,"OPENING DOORS PRESCHOOL II, INC.",201 S LEE  ST  WHITEVILLE NC 28472,"
(910) 642-2460",Center,Five Star Center License,34.32803761,-78.70544484,https://ncchildcare.ncdhhs.gov/childcaresearch
68000395,ORANGE CHATHAM EARLY SCHOOL,1740 SMITH LEVEL  RD  CHAPEL HILL NC 27516,(919) 928-9145,Center,Five Star Center License,35.86345414,-79.08130224,https://ncchildcare.ncdhhs.gov/childcaresearch
92003491,ORIGINS MONTESSORI SCHOOL,10275 CHAPEL HILL RD MORRISVILLE NC 27560,(919) 632-9112,Center,One Star Center License,35.82814555,-78.82679491,https://ncchildcare.ncdhhs.gov/childcaresearch
25000329,OUR CHILDREN CHILD CARE,8415 MAIN  ST  VANCEBORO NC 28586,"
(252) 244-2008",Center,Five Star Center License,35.30795984,-77.15642008,https://ncchildcare.ncdhhs.gov/childcaresearch
41000162,OUR CHILDREN'S HOUSE,1105 MAGNOLIA  ST  GREENSBORO NC 27401,"
(336) 272-8882",Center,Five Star Center License,36.08611159,-79.78803493,https://ncchildcare.ncdhhs.gov/childcaresearch
60001246,OUR FUTURE GENERATION CHILD CARE,4600 TUCKASSEEGEE  RD  CHARLOTTE NC 28208,(704) 393-3584,Center,Four Star Center License,35.24659816,-80.90075096,https://ncchildcare.ncdhhs.gov/childcaresearch
60002738,GENERATIONS II INC.,4901 BEATTIES FORD  RD  CHARLOTTE NC 28216,(704) 393-4045,Center,Four Star Center License,35.30233837,-80.85644208,https://ncchildcare.ncdhhs.gov/childcaresearch
55000159,"OUR GANG DAY CARE, INC.",675 N HWY 16 DENVER NC 28037,(704) 483-3622,Center,Three Star Center License,35.46666067,-80.99344357,https://ncchildcare.ncdhhs.gov/childcaresearch
34001107,OUR LADY OF MERCY PRESCHOOL,1730 LINK  RD  WINSTON-SALEM NC 27103,"
(336) 722-7204",Center,Five Star Center License,36.07085668,-80.2613722,https://ncchildcare.ncdhhs.gov/childcaresearch
21000063,OUT OF THE BOX CHILDCARE CENTER,701B N B RD   ST  EDENTON NC 27932,"
(252) 482-2800",Center,Five Star Center License,36.07009382,-76.60469035,https://ncchildcare.ncdhhs.gov/childcaresearch
77000074,"OUTREACH FOR JESUS, UNLIMITED",440 BATTLEY DAIRY  RD  HAMLET NC 28345,(910) 582-8885,Center,GS 110-106,34.87611607,-79.74177472,https://ncchildcare.ncdhhs.gov/childcaresearch
77000178,OVER THE RAINBOW CHILD DEVELOPMENT CENTER INC,100 BILTMORE DR ROCKINGHAM NC 28379,"
(910) 895-1736",Center,Five Star Center License,34.9159293,-79.75223409,https://ncchildcare.ncdhhs.gov/childcaresearch
74000730,OVER THE RAINBOW CHILDCARE CENTER,2403 S MEMORIAL DR GREENVILLE NC 27834,"
(252) 814-3902",Center,Four Star Center License,35.59605379,-77.3952805,https://ncchildcare.ncdhhs.gov/childcaresearch
26002179,OVERHILLS CHILD DEVELOPMENT CENTER,751 LILLINGTON HWY SPRING LAKE NC 28390,(910) 496-9000,Center,Four Star Center License,35.17474186,-78.96920876,https://ncchildcare.ncdhhs.gov/childcaresearch
78000291,OXENDINE ELEMENTARY EARLY CHILDHOOD PROGRAM,5599 OXENDINE RD MAXTON NC 28364,(910) 843-4243,Center,Five Star Center License,34.8042658,-79.25862564,https://ncchildcare.ncdhhs.gov/childcaresearch
39000248,OXFORD HEAD START,101 HLLSIDE DR OXFORD NC 27565,(919) 693-2157,Center,Five Star Center License,36.30543689,-78.58055866,https://ncchildcare.ncdhhs.gov/childcaresearch
32002089,OXFORD MANOR HEAD START,3633 KEYSTONE PLACE DURHAM NC 27704,(919) 220-5605,Center,Five Star Center License,36.04042136,-78.88581727,https://ncchildcare.ncdhhs.gov/childcaresearch
74000760,PACTOLUS ELEMENTARY PRE-K,3405 YANKEE HALL  RD  GREENVILLE NC 27834,"
(252) 752-6941",Center,Five Star Center License,35.62220262,-77.22537456,https://ncchildcare.ncdhhs.gov/childcaresearch
60004249,PALISADES PARK ELEMENTARY ASEP,15321 YORK  RD  CHARLOTTE NC 28278,(980) 343-9895,Center,Four Star Center License,35.09423086,-81.02610694,https://ncchildcare.ncdhhs.gov/childcaresearch
65001098,Palmetto Preschool- Northchase,4304 HENSON DR WILMINGTON NC 28405,(910) 799-3556,Center,Temporary License,34.2961154,-77.87511504,https://ncchildcare.ncdhhs.gov/childcaresearch
50000109,PAM'S CHILD DEVELOPMENT CENTER,5 MITCHELL  RD  SYLVA NC 28779,(828) 631-0540,Center,Five Star Center License,35.3894039,-83.20692996,https://ncchildcare.ncdhhs.gov/childcaresearch
46000147,PAM'S KOZY KIDZ,721 BENTHALL BRIDGE  RD  MURFREESBORO NC 27855,"
(252) 862-5141",Center,Four Star Center License,36.3907735,-77.08765291,https://ncchildcare.ncdhhs.gov/childcaresearch
92003540,PAM'S LOVING HANDS CHILD DEVELOPMENT CENTER,417 WALTON ST RALEIGH NC 27610,(919) 802-9963,Center,Three Star Center License,35.77436272,-78.60743188,https://ncchildcare.ncdhhs.gov/childcaresearch
92002797,PAM'S SCHOOL OF RALEIGH,2705 NEW BERN AVE RALEIGH NC 27610,(919) 832-0766,Center,Five Star Center License,35.78502093,-78.59066501,https://ncchildcare.ncdhhs.gov/childcaresearch
69000083,PAMLICO COUNTY PRIMARY PRESCHOOL,323 NEAL'S CREEK  RD  BAYBORO NC 28515,"
(252) 745-3404",Center,Five Star Center License,35.13750033,-76.78333057,https://ncchildcare.ncdhhs.gov/childcaresearch
41001652,PAMPER'D ANGELS,2512 RANDLEMAN  RD  GREENSBORO NC 27406,"
(336) 271-2725",Center,Four Star Center License,36.03196684,-79.80110019,https://ncchildcare.ncdhhs.gov/childcaresearch
26000189,PANDA DAY CARE & CREATIVE SCHOOL,868 S REILLY RD FAYETTEVILLE NC 28314,(910) 487-4007,Center,Four Star Center License,35.05955161,-79.01655539,https://ncchildcare.ncdhhs.gov/childcaresearch
26000188,PANDA DAY CARE & CREATIVE SCHOOL #2,874 S REILLY  RD  FAYETTEVILLE NC 28314,(910) 867-0038,Center,Four Star Center License,35.05939694,-79.01665683,https://ncchildcare.ncdhhs.gov/childcaresearch
26000886,PANDA DAY CARE & CREATIVE SCHOOL III,260 MEED ST FAYETTEVILLE NC 28303,"
(910) 868-0909",Center,Four Star Center License,35.08900483,-79.00941348,https://ncchildcare.ncdhhs.gov/childcaresearch
92003133,PARAMOUNT MONTESSORI,128 MORRISVILLE SQUARE  WAY  MORRISVILLE NC27560,"
(919) 271-3182",Center,One Star Center License,35.82015667,-78.82952096,https://ncchildcare.ncdhhs.gov/childcaresearch
6055638,PARK ROAD AFTER SCHOOL ENRICHMENT PROGRAM,3701 HAVEN DR CHARLOTTE NC 28209,(980) 343-5830,Center,Four Star Center License,35.17981602,-80.84975134,https://ncchildcare.ncdhhs.gov/childcaresearch
6050404,PARK ROAD BAPTIST CHILD DEVELOPMENT CENTER,3900 PARK  RD  CHARLOTTE NC 28209,(704) 525-8693,Center,Five Star Center License,35.17790752,-80.85112015,https://ncchildcare.ncdhhs.gov/childcaresearch
60003683,PARKSIDE ELEMENTARY ASEP,2945 JOHNSTON OEHLER  RD  CHARLOTTE NC 28269,(980) 343-9915,Center,Five Star Center License,35.3607849,-80.75882022,https://ncchildcare.ncdhhs.gov/childcaresearch
78000286,PARKTON ELEMENTARYEARLY CHILDHOOD PROGRAM,400 GREEN ST PARKTON NC28371 PARKTON NC 28371,(910) 858-3951,Center,Five Star Center License,34.89585186,-78.98185391,https://ncchildcare.ncdhhs.gov/childcaresearch
49000314,PARKVIEW ELEMENTARY BASP,217 W MCNEELY AVE MOORESVILLE NC 28115,"
(704) 658-2691",Center,Four Star Center License,35.58923084,-80.80230727,https://ncchildcare.ncdhhs.gov/childcaresearch
41002096,PARKVIEW ELEMENTARY NC PRE-K PROGRAM,325 GORDON  ST  HIGH POINT NC 27260,"
(336) 819-2945",Center,Five Star Center License,35.96831941,-79.98186916,https://ncchildcare.ncdhhs.gov/childcaresearch
95000091,PARKWAY EXTENDED LEARNING CENTER,160 PARKWAY SCHOOL D RIVE  BOONE NC28607,"
(828) 264-7190",Center,Five Star Center License,36.23080019,-81.56319206,https://ncchildcare.ncdhhs.gov/childcaresearch
92001703,PARKWAY HEAD START,102 YMCA DR CARY NC 27513,"
(919) 657-0577",Center,Five Star Center License,35.77598234,-78.83396882,https://ncchildcare.ncdhhs.gov/childcaresearch
32001546,PARKWOOD SAC CLUB,5207 REVERE  RD  DURHAM NC 27713,(919) 287-5688,Center,Five Star Center License,35.89160932,-78.90812219,https://ncchildcare.ncdhhs.gov/childcaresearch
80000386,PARTNERS IN LEARNING CHILD DEV. & FRC AT NOVANT,519 BEST  ST  SALISBURY NC 28144,"
(704) 216-1502",Center,Five Star Center License,35.67684949,-80.47551207,https://ncchildcare.ncdhhs.gov/childcaresearch
19000290,PASITOS FELICES (HAPPY STEPS),280 HWY 902 PITTSBORO NC 27312,"
(919) 545-0176",Center,Five Star Center License,35.71676278,-79.18723446,https://ncchildcare.ncdhhs.gov/childcaresearch
32001254,PASSION FOR LEARNING CHILDCARE CENTER,904 FISKE  ST  DURHAM NC 27703,(919) 451-7506,Center,Four Star Center License,35.99500345,-78.87487283,https://ncchildcare.ncdhhs.gov/childcaresearch
14000374,PAT PAT'S PLAYSCHOOL,3569 HIGH W DR LENOIR NC 28645,(828) 758-8905,Center,Four Star Center License,35.88504612,-81.61110063,https://ncchildcare.ncdhhs.gov/childcaresearch
8255062,PAT'S DAY CARE,312 ARCHIE LEE RD DUNN NC 28334,"
(910) 567-2520",Center,Three Star Center License,35.22382123,-78.58965257,https://ncchildcare.ncdhhs.gov/childcaresearch
6055687,PATHWAY PRESCHOOL,1131 EWAY DR CHARLOTTE NC 28205,(704) 563-7028,Center,Five Star Center License,35.24091565,-80.77876706,https://ncchildcare.ncdhhs.gov/childcaresearch
68000374,PATHWAYS ELEMENTARY PRE-K,431 STROUDS CREEK HILLSBOROUGH NC 27278,"
(919) 732-9136",Center,Five Star Center License,36.11155866,-79.10464094,https://ncchildcare.ncdhhs.gov/childcaresearch
44000054,PATRICIA S. TURNER HEAD START,35 PEACH BLOOM DR CANTON NC 28716,(828) 648-6637,Center,Five Star Center License,35.54631127,-82.84866341,https://ncchildcare.ncdhhs.gov/childcaresearch
1000282,PATTY CAKES HOME CHILD CARE,2443 MICHELLE DR BURLINGTON NC 27217,"
(336) 578-2906",Center,Five Star Center License,36.12601317,-79.34436067,https://ncchildcare.ncdhhs.gov/childcaresearch
60001856,"PAW CREEK AFTER SCHOOL ENRICHMENT
PROGRAM",1300 CATHEY  RD  CHARLOTTE NC 28214,"
(980) 343-6088",Center,Five Star Center License,35.29173527,-80.94638731,https://ncchildcare.ncdhhs.gov/childcaresearch
8655015,PAYNETOWN HEAD START,205 MARSHALL FARM  RD  MOUNT AIRY NC 27030,"
(336) 786-7628",Center,Five Star Center License,36.51660026,-80.56442962,https://ncchildcare.ncdhhs.gov/childcaresearch
14000380,PAYTON'S PLAYHOUSE,1173 DRAGSTRIP  RD  HUDSON NC 28638,(828) 726-1542,Center,Three Star Center License,35.87700518,-81.46687003,https://ncchildcare.ncdhhs.gov/childcaresearch
92003169,PEACE MONTESSORI SCHOOL,2190 N  SALEM  ST  APEX NC27523,(919) 363-2461,Center,One Star Center License,35.75724148,-78.833904,https://ncchildcare.ncdhhs.gov/childcaresearch
